country_name,cleaned_region_x,year,avg_gini,im_ratio,ed_ratio,flag,country_y,interp_gini,interp_im,interp_ed,delta_gini,avg_gini_period,delta_im,avg_im_period,delta_ed,avg_ed_period,predicted_region,country,country_code,nutslevel,nuts2,regionname,type,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,cleaned_region_y
France,alsace,2012,0.308,1.31,0.658,1.0,fr,0.308,1.31,0.658,0.0020000000000000018,0.3015,0.09000000000000008,1.209,-0.039999999999999925,0.6574,alsace,France,FR,2.0,FRF1,Alsace,Parliament,PRV,Radical [Socialist] Party,Parti radical [socialiste],14.0,0.0,1268103.0,692945.0,682324.0,alsace
France,alsace,2012,0.308,1.31,0.658,1.0,fr,0.308,1.31,0.658,0.0020000000000000018,0.3015,0.09000000000000008,1.209,-0.039999999999999925,0.6574,alsace,France,FR,2.0,FRF1,Alsace,Parliament,PS,Socialist Party,Parti socialiste,1478.0,115654.0,1268103.0,692945.0,682324.0,alsace
France,alsace,2012,0.308,1.31,0.658,1.0,fr,0.308,1.31,0.658,0.0020000000000000018,0.3015,0.09000000000000008,1.209,-0.039999999999999925,0.6574,alsace,France,FR,2.0,FRF1,Alsace,Parliament,REG,,,2536.0,4457.0,1268103.0,692945.0,682324.0,alsace
France,alsace,2012,0.308,1.31,0.658,1.0,fr,0.308,1.31,0.658,0.0020000000000000018,0.3015,0.09000000000000008,1.209,-0.039999999999999925,0.6574,alsace,France,FR,2.0,FRF1,Alsace,Parliament,UMP,,,1595.0,266667.0,1268103.0,692945.0,682324.0,alsace
France,alsace,2012,0.308,1.31,0.658,1.0,fr,0.308,1.31,0.658,0.0020000000000000018,0.3015,0.09000000000000008,1.209,-0.039999999999999925,0.6574,alsace,France,FR,2.0,FRF1,Alsace,Parliament,VEC,Europe Ecology - The Greens,Europe Ecologie - Les Verts,5650.0,54200.0,1268103.0,692945.0,682324.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,DIV,other,other,1898.0,14036.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,DLF,,,3207.0,7911.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,ECO,Ecology Today,Aujour'hui l'Ecologie,5953.0,32304.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,FI,Unbowed France,La France Insoumise,5858.0,45069.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,77395.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,LR,Union for a Popular Movement,Union pour un mouvement populaire,8168.0,133177.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,MDM,,,,13695.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,OTHER,,,,7171.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,OTHER LEFT,other left,divers gauche,126.0,118.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,OTHER RIGHT,other right,divers droite,1776.0,20000.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,3800.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,PS,Socialist Party,Parti socialiste,1478.0,13954.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,REG,,,2536.0,41110.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,REM,The Republic Onwards!,La Republique En Marche!,5857.0,169161.0,1293448.0,603097.0,591393.0,alsace
France,alsace,2017,0.285,1.2,0.673,1.0,fr,0.285,1.2,0.673,-0.02300000000000002,0.29875,-0.1100000000000001,1.2074999999999998,0.015000000000000013,0.66,alsace,France,FR,2.0,FRF1,Alsace,Parliament,UDI,Union of Democrats and Independents,Union des democrates et independants,3229.0,12492.0,1293448.0,603097.0,591393.0,alsace
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,DIV,other,other,1898.0,79653.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,125716.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,GE++,Ecology Generation,Generation ecologie,1273.0,52184.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,MAJ,Party of Presidential Majority,Parti de la Majorite presidentielle,3157.0,14945.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER,,,,1941.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,13452.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER RIGHT,other right,divers droite,1776.0,49643.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,124575.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,1426.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,PS,Socialist Party,Parti socialiste,1478.0,314366.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,REG,,,2536.0,12063.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,RPR,,,,288866.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,UDF,Union for French Democracy,Union pour la democratie francaise,213.0,225708.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1993,,,,1.0,,0.34550000000000003,1.19,0.7105,,0.34550000000000003,,1.19,,0.7105,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,VERTS,Greens,Les Verts,1108.0,40482.0,2001497.0,1429563.0,1345020.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,DIV,other,other,1898.0,22011.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,150287.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,16785.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER LEFT,other left,divers gauche,126.0,30320.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER RIGHT,other right,divers droite,1776.0,77223.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,139293.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,PS,Socialist Party,Parti socialiste,1478.0,423231.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,RPR,,,,254018.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,UDF,Union for French Democracy,Union pour la democratie francaise,213.0,158278.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,1997,0.31,1.09,0.67,1.0,fr,0.31,1.09,0.67,-0.03550000000000003,0.32775,-0.09999999999999987,1.1400000000000001,-0.04049999999999998,0.69025,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,VERTS,Greens,Les Verts,1108.0,87055.0,2009828.0,1433128.0,1358501.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,DIVECO,other,other,1898.0,5173.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,DIVED,,,452.0,6945.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,DL,,,4364.0,5204.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,119086.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,GE++,Ecology Generation,Generation ecologie,1273.0,59124.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,LCR,Revolutionary Communist League,Ligue communiste revolutionnaire,1506.0,20297.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,LO,,,617.0,12559.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,MNR,,,1634.0,12775.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER,,,,31644.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER LEFT,other left,divers gauche,126.0,512.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER RIGHT,other right,divers droite,1776.0,33229.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,74304.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,1476.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,PS,Socialist Party,Parti socialiste,1478.0,452910.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,REEP,,,3156.0,13409.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,REG,,,2536.0,9934.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,UDF,Union for French Democracy,Union pour la democratie francaise,213.0,112392.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,UMP,,,1595.0,396871.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2002,0.318,1.06,0.636,1.0,fr,0.318,1.06,0.636,0.008000000000000007,0.3245,-0.030000000000000027,1.1133333333333333,-0.03400000000000003,0.6721666666666667,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,VERTS,Greens,Les Verts,1108.0,60161.0,2117178.0,1460216.0,1428005.0,aquitaine
France,aquitaine,2007,0.304,1.1,0.668,1.0,fr,0.304,1.1,0.668,-0.014000000000000012,0.319375,0.040000000000000036,1.11,0.03200000000000003,0.671125,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,CHASSE PECHE NATURE TRADITIONS,,,1313.0,28684.0,2270438.0,1477139.0,1450909.0,aquitaine
France,aquitaine,2007,0.304,1.1,0.668,1.0,fr,0.304,1.1,0.668,-0.014000000000000012,0.319375,0.040000000000000036,1.11,0.03200000000000003,0.671125,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,DIVERS,other,other,1898.0,12688.0,2270438.0,1477139.0,1450909.0,aquitaine
France,aquitaine,2007,0.304,1.1,0.668,1.0,fr,0.304,1.1,0.668,-0.014000000000000012,0.319375,0.040000000000000036,1.11,0.03200000000000003,0.671125,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,45726.0,2270438.0,1477139.0,1450909.0,aquitaine
France,aquitaine,2007,0.304,1.1,0.668,1.0,fr,0.304,1.1,0.668,-0.014000000000000012,0.319375,0.040000000000000036,1.11,0.03200000000000003,0.671125,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,MAJORITE PRESIDENTIELLE,,,,34737.0,2270438.0,1477139.0,1450909.0,aquitaine
France,aquitaine,2007,0.304,1.1,0.668,1.0,fr,0.304,1.1,0.668,-0.014000000000000012,0.319375,0.040000000000000036,1.11,0.03200000000000003,0.671125,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,MODEM,Democratic Movement,Mouvement Democrate,496.0,145054.0,2270438.0,1477139.0,1450909.0,aquitaine
France,aquitaine,2007,0.304,1.1,0.668,1.0,fr,0.304,1.1,0.668,-0.014000000000000012,0.319375,0.040000000000000036,1.11,0.03200000000000003,0.671125,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,MOUVEMENT POUR LA FRANCE,,,364.0,13332.0,2270438.0,1477139.0,1450909.0,aquitaine
France,aquitaine,2007,0.304,1.1,0.668,1.0,fr,0.304,1.1,0.668,-0.014000000000000012,0.319375,0.040000000000000036,1.11,0.03200000000000003,0.671125,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER,,,,9210.0,2270438.0,1477139.0,1450909.0,aquitaine
France,aquitaine,2007,0.304,1.1,0.668,1.0,fr,0.304,1.1,0.668,-0.014000000000000012,0.319375,0.040000000000000036,1.11,0.03200000000000003,0.671125,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,45047.0,2270438.0,1477139.0,1450909.0,aquitaine
France,aquitaine,2007,0.304,1.1,0.668,1.0,fr,0.304,1.1,0.668,-0.014000000000000012,0.319375,0.040000000000000036,1.11,0.03200000000000003,0.671125,aquitaine,France,FR,2.0,FRI1,Aquitaine,Parliament,OTHER LEFT,other left,divers gauche,126.0,626.0,2270438.0,1477139.0,1450909.0,aquitaine
